model_name,Price (Dollar),Storage (GB),review,timestamp,stars,country
481,iPhone 13,767.14,128,"i have had 3 iphones iphone 11 iphone 12 and iphone 13 iphone 13 is the best
Read more",2022-04-20,5,the United States
482,iPhone 13,767.14,128,"Not a verified buyer as i purchased the model 13 from the my phone carrier.  i only purchased as i was being forced to upgrade my model 6 which had served me faithfully for 7 years.  at least i did get a $200 rebate off the regular price.Pro's- decent storage options- battery life is noticeable better (though my battery was on its last legs)Con's:- if you're not used to it, the notch is as bad as it appears despite being smaller. so much for aesthetics, crapple- color selection is abysmal - they look gross, fake and cheap compared to the high end color selection.  i went with midnight (black).  it really looks like a faded navy blue- face id is joke, touch id was better- no home button, the swipe function to exit apps is garbage- no headphone jack (had for 9 plus years)- you get a usb to c connector, which means you have A. buy the new 20W block to fit your cable ($20 or more) , B. reuse your old 5W block w/ USB to lighting cable if you have it or C. buy the USB to C and the 5W block  (to bilk your wallet of more $)  France isn't allowing this to happen-no headphone which means one has to: A buy bluetooth enabled ones, B buy a cheap dongle attachment. or C buy a set with a lightning connector (to bilk your wallet of more $)- have to disable and remove a lot of Windows style bloatware and disable locations service and lame azzed Siri and other non-useful standard functions.all in all, newer is not better, I sure do miss my model 6!
Read more",2021-10-22,2,the United States
483,iPhone 14 Plus,589.97,128,"Daughter needed a new phone. Coming from a 10r, this was a big upgrade for her. I was hesitant buying a renewed product, but after getting this one I’m convinced this is the best way to go to save money. The renewed premium is the way to go! The phone looks new! Not a single scratch or mark on it! And the battery life was at 100%! Basically a new phone at roughly $250-$300 cheaper! And it has a 1yr warranty! It’s a no brainer! If you are hesitant getting an Amazon Renewed, (especially the premium) don’t!
Read more",2024-06-16,5,the United States
484,iPhone 14 Plus,589.97,128,"I purchased a black iPhone 14 plus. It came in pretty much perfect condition. One tiny chip on the top corner screen but I’m ok with it because this thing is perfect other than that. Once my screen protector comes you won’t see it. Came from an iPhone 11. Really like this so far.
Read more",2023-08-23,5,the United States
485,iPhone 14 Plus,589.97,128,"I purchased this iPhone to replace my son’s broken phone. Tried to connected it to my AT&T plan and they told me the phone was blacklisted! Reported lost or stolen. Don’t purchase from here it’s a scam! Amazon has refunded my money; however, “Premium Renewed” yeah right! 100% false! Don’t trust it ya’ll. Scam star should be an option..
Read more",2024-09-08,1,the United States
486,iPhone 14 Plus,589.97,128,"I love my iPhone. Had to switch from android to a iPhone to fly my drone. I wasn’t a big fan of iPhones but I really enjoyed this purchase. It’s worth the price!
Read more",2024-07-03,5,the United States
487,iPhone 14 Plus,589.97,128,"The phone looks brand new. It has a few very tiny silver spots on the black metal but the glass, speakers, camera, etc look untouched. The battery health is at 100%.The only negative is the packaging. It looked used and rough. The screen protector had gunk on the sticky side/screen but it did wipe off. This was a gift so that was a little disappointing.I had an issue auto-connecting the iPhone to Verizon’s cell service because this phone has an eSIM and the old phone had a physical one. However, Verizon was able to activate the eSIM when I called them.
Read more",2024-06-25,5,the United States
488,iPhone 14 Plus,589.97,128,"I was very excited to get this until I tried to put my Sim card in from my old phone and it doesn’t work like that with the new phones it only accepts the Sim cards. Very disappointed. I think something should have been in the description when I was looking to buy the phone.
Read more",2023-11-13,4,the United States
489,iPhone 14 Plus,589.97,128,"I was scared to buy a renewed phone but the phone look brand new.  No visible marks can be seen and it’s working like new
Read more",2024-08-18,5,the United States
490,iPhone 14 Plus,589.97,128,"The iPhone arrived in excellent condition. The packaging was well done. I have no issues whatsoever and recommend the seller and the product. 👍🏾
Read more",2024-07-20,5,the United States
491,iPhone 14 Plus,589.97,128,"El producto tenía una estética de 10 y la pila estaba al 100%, tenía miedo de comprar el dispositivo y no saber si la estética o la batería estarían bajas, el producto llegó en el tiempo, solo tomen en cuenta que el teléfono viene de Estados Unidos y desde el iPhone 14 en adelante en esa región son eSIM.
Read more",2024-08-05,5,Mexico
492,iPhone 14 Plus,589.97,128,"Es una opcion increible, quede fascinado con la clmpra literal viene nuevo con la bateria al 100 y ningun detalle. Solo OJO es chip digital y tienes que ir a telcel que te hagan un plan renta
Read more",2024-08-03,5,Mexico
493,iPhone 13 Pro Max,696.08,512,"Just wanted to say that the phone was in great condition.  Battery life is  93% which is great for a 2 year old model.  Very minimal cosmetic issues.  Just a couple tiny chips on the metal and nothing on the glass front or back.  I was definitely skeptical about buying a refurbished phone from a 3rd party but I was pleasantly surprised.
Read more",2024-05-05,5,the United States
494,iPhone 13 Pro Max,696.08,512,"It's a ""renewed"" iPhone 13 Pro Max with fairly normal operability, but not premium/perfect or even excellent condition. Had I seen the phone ahead of time and handled it, I would not have paid so much for it.""There will be no visible cosmetic imperfections when held at an arm’s length. There will be no visible cosmetic imperfections when held at an arm’s length.""This part of the product description is entirely inaccurate. There are visible imperfections when held at arm's length, most noticeably damage to the steel in the bottom left corner near the screen. There is also slight damage around the camera lenses, although this is not readily visible at arm's length.In addition to the visible damage, the button on the righthand side functions, but does not have the full range of travel that a new or like new phone has (I'm comparing directly to another iPhone 13 Pro Max I bought new). It's hard to sense sometimes whether you've pressed the button or not.Setting up the phone was an all-day, all-night, into the next day nightmare with it attempting to update to iOS 17.1 during the install process and failing multiple times during setup. It was on 3 month old software (iOS 16.5.1 (c). Once I finally managed to get it updated to iOS 17.1, I was able to wipe it (for the 4th or 5th time?) and then go through a normal setup process. I wish it had come with a more recent software version, that would have made setup easier.Battery life is excellent, its battery health is at 90%, which is exactly what I was hoping for with this purchase.All told, I'm pleased with the phone despite its imperfections, but in light of the imperfections and the age of the device, it was far more expensive than it should have been.
Read more",2023-10-30,4,the United States
495,iPhone 13 Pro Max,696.08,512,Read more,2024-06-30,1,the United States
496,iPhone 13 Pro Max,696.08,512,"I ordered this IPhone 13 Pro Max because the seller offered what seemed to be a great phone at a great price (maybe Green wasn’t a popular color?).  I received it within three days of my order and first thing i checked was the exterior.  Happy to say no blemishes and the screen looked original.  Case was pretty new looking and the phone powered up without issue, fully cleared and ready to load my data.  No smudging or cracks or side chips, and the clarity is what id expect of this caliber phone.  The battery was at 93% (score!) and managed to transfer all of my old phone over without issue.  Immediately put it in a lifeproof case cause i think this will be with me for the next three years!!  Hopefully this seller is still in business when Im ready for the next upgrade!
Read more",2024-06-09,5,the United States
497,iPhone 13 Pro Max,696.08,512,"1TB GB 13 pro max.  As you can see there is a huge blotch in the middle of the screen and it appears whoever had this before either spilled something toxic on the screen or used some inappropriate cleaner.  i only noticed this when i tried to put on a $20 screen protector and it showed that big blotch.  thought it was something with the protector or an air bubble...nope.  i've used just water and a damp micro fiber to make sure there's no smudges and totally clean and that blotch is there no matter what.  you can't see or notice it when using the phone without a screen protector but with a screen protector it's very obvious.  other than that the phone is wonderful but this is a pretty big negative in my opinion; i mean i'm also out $20 for the screen protector that i thought was faulty.problem is now, if i return it i'm out a phone for days and i can't have that happen as i need it for work on a daily basis.  guess i'm stuck with it : (
Read more",2024-01-21,3,the United States
498,iPhone 13 Pro Max,696.08,512,"As this is my first time i was so confused & concerned. Checked other refurbished brands along with Amazon refurbished option.After deep searching, understanding positive reviews of sellers, feedbacks & price finally I made my decision & placed oder.Today I have received it & I am quite happy with the product. No scratch, battery health is excellent  & overall looks good.I suggest to deep searching, check sellers reputation. Best wishes all
Read more",2023-12-30,5,the United States
499,iPhone 13 Pro Max,696.08,512,"The screen was not original. It looked replaced and the replaced screen was of low quality l. Also the edging was replaced and the edging color did not match the color of the back of the iPhone. (Alpine green). Dust was heavily accumulated in the little vent.
Read more",2023-12-19,2,the United States
500,iPhone 13 Pro Max,696.08,512,"The phone looked perfect aside from 2 visible scratches on the screen.  The scratches are barely noticeable when the screen is on however.  The packaging was a little sketchy but the phone wasn’t damaged during shipping. Amazing battery health, 97% to be exact. You can’t beat the price, believe me I looked everywhere for weeks.
Read more",2024-01-10,5,the United States
501,iPhone 13 Pro Max,696.08,512,"La verdad estaba muy preocupado por la compra, primero llego muy pronto, la estética 10/10 como nuevo la batería al 90%, el color 10/10 apenas tengo unos meses utilizando lo y funciona muy bien, llego desbloqueado lo que facilito solo insertar mi sim y listo lo recomiendo. Compre el verde pino no hay foto porque solo tengo este jejejee
Read more",2024-04-04,5,Mexico
502,iPhone 13 Pro Max,696.08,512,"Llego el teléfono en tiempo y forma, además de que, llego en excelentes condiciones como nuevo prácticamente
Read more",2023-12-28,5,Mexico
503,iPhone 13 Pro Max,1049.7,128,"For the money that it cost, I was expecting a little more from it. Some of it may be because of my age. I’m a senior and this is my 3 iPhone. Apparently doesn’t like my face, always have to put in my pin. The camera is really good, the battery last a couple of days.Hopefully this phone will last a long time.
Read more",2022-01-24,4,the United States
504,iPhone 13 Pro Max,1049.7,128,"Very nice typical iPhone with a great screen. I tried to like it but it bored me. I'm a n Android-ite forever. For iPhone lovers they'll like it.
Read more",2021-11-14,3,the United States
505,iPhone 13 Pro Max,1049.7,128,"Muy mal nunca lo pude actibar en ninguna compañía está alquilado por la compañía esprin y ni ellos me lo quisieron actibar y estoy en la espera de mi rembolso ya yebo un mes y no miro mi dinero para atrás me adesepsionado Amazon me imajino que nunca mas buelbo acomprar por este medio de berdad muy desepsionado
Read more",2022-02-06,1,the United States
506,iPhone 13 Pro Max,1049.7,128,"Completely illogical and not 'user friendly' unless you're a long time Apple sucker.Speakers and battery are good. That's it.Phone does not have dial number auto-fill. (girl at store said 'that wpould be good!). Good is what android has had since day One/10 years  ago.If you go to another mode while on a call, and back to phone you get the white dial screen with no chance to hang up.You have to go to past screens, and choose the black one you're on when on a call with the red hang-up button.The phone doesn't know you're on a call !How do you get back to that screen.? 'Simple'/'intuitive,' you just scroll your finger an inch up from the base of the phone to see past screens. This gesture is obvious. NOT.The camera is good in close-up mode but otherwise an disastrous low res blur at landscape distance. I can't even post a picture on FB it's so blurry, even 4"" square.RETURN.
Read more",2022-09-07,1,the United States
507,iPhone 13 Pro Max,1049.7,128,"This IPhone pro max is the absolute valued phone for the price, Amazon offer is the great value amongst any retailer that I believe in.
Read more",2021-10-24,5,the United States
508,iPhone 13 Pro Max,1049.7,128,"Not happy with ut
Read more",2021-12-09,1,the United States
509,iPhone 13 Pro Max,1049.7,128,"I love everything about it
Read more",2022-04-22,5,the United States
510,iPhone 13 Pro Max,1049.7,128,"Device does not come with a power adapter! How on earth can a $1300 device not come with a power adapter!?  I have two phones I can't charge.  I'm return them.
Read more",2021-10-04,1,the United States
511,iPhone 14 Plus,584.97,128,"The phone looked new no scratches, dents, etc. Works good so far and I'm happy that it has the 1yr protection plan with Amazon since it was costly to be a used purchase. Everything works and the battery life was at 92%.  I had no issues setting up service with cellular company, it was fully locked. I am pleased with the purchase and so is my daughter who the purchase was for.
Read more",2024-07-21,5,the United States
512,iPhone 14 Plus,584.97,128,"I was skeptical because it was renewed premium but when I received it I was shocked because it looked really good almost new just without the original packaging which is not an issue but yeah really worth the money and would recommend it if you have a phone that needs to be replaced since the reason for me to buy it was because I needed more battery since I use it more but thankfully mine came with 100 percent battery life which is good
Read more",2024-08-17,5,the United States
513,iPhone 14 Plus,584.97,128,"Iphone came in perfect condition. So far, having it for a day, the device is great! No scratches or dent. At first I was highly spectacle on purchasing an Apple product from Amazon; But now, I would highly purchase again an iPhone. It you want to save a few dollars-This is practical option!Edit: Two months after, the battery life is great- I would take it off charge at around 6am and won't have to recharge till about 8pm. Overall, iphone is working wonderfully! (:
Read more",2024-05-17,5,the United States
514,iPhone 14 Plus,584.97,128,"So far no problems
Read more",2024-09-30,5,the United States
515,iPhone 14 Plus,584.97,128,"Was unsure about buying a used phone, but overall it is a good phone.  Battery seems good, condition was excellent.  It does look like the screen was replaced, it seems to have some distortion around the edges, so not perfect.  Probably does not have the same water resistance as a new phone.  Not sure I would buy used again, but did save $300 compared to new.  I think that the phone was as advertised.
Read more",2024-05-03,4,the United States
516,iPhone 14 Plus,584.97,128,"Everything seemed great until I wasn't able to activate the phone with my carrier.  The phone was sold as unlocked, but apparently money is still owed from an installment plan with a different carrier and the phone can't be unlocked.  Even though Amazon refunded the money, it has been a big waste of time and a huge disappointment as this was a birthday gift and a replacement for a broken phone.
Read more",2024-02-16,1,the United States
517,iPhone 14 Plus,584.97,128,"Perfect very happy with my phone thank you amazon
Read more",2024-08-26,5,the United States
518,iPhone 14 Plus,584.97,128,"excellent conditions as described by merchant and fast delivery arrived a day early.
Read more",2024-08-02,5,the United States
519,iPhone 14 Plus,581.97,128,"The iphone plus was in GREAT condition, it even came with a block and charger. Itvwas easy to transfer all my data onto. I thought i was going to go to my provider to have it unlocked but i didnt! Overall, the phone is great, the screen display is amazing, (great for watching movies) the camera kinda dragged, (meaning when u moved the camera to the left it would move like in slow motion but it was). Its a great phone and would definitley buy again or buy from amazon. It even came in a cute white box saying “amazon renewed” ! The battery on the phone last a long time and the phone is bright even whenu turn it down. I highly recommend buying this iphone!
Read more",2023-11-30,5,the United States
520,iPhone 14 Plus,581.97,128,"Needed a new phone and did't want to spend the money it takes to get one from Apple so decided to try and find a renewed one on Amazon.This was a premium renewed so I took a chance and bought this one, got it for a couple hundred less than brand new. I researched after I gotthe phone and found it was used as a demo model so should be good. It had no cosmetic damage at all and works just like a new one should.I've had it for a couple days and so far so good, guess it's like buying a used car !! I am happy as of now with my purchase…
Read more",2024-06-16,5,the United States
521,iPhone 14 Plus,581.97,128,"The iphone has 100% battery life and looks like new, its an amazing purchase
Read more",2024-05-17,5,the United States
522,iPhone 14 Plus,581.97,128,"Phone looks brand new no scratches no cracks no dents
Read more",2024-03-01,5,the United States
523,iPhone 14 Plus,581.97,128,"I like the phone.  No problems so far.  BUT!!!I paid for RENEWED PREMIUM for the simple fact that it claimed I could RETURN OR REPLACE FOR A FULL YEAR.The details on my order states I  can return or replace for only 90 days, which is the length of time given for just plain RENEWED.  THIS IS UNACCEPTABLE AND SEEMS ILLEGAL!Promising a full year warranty but then only giving 90 days seems like BAIT AND SWITCH.I had a better opinion of Amazon before this purchase.I DO NOT RECOMMEND RENEWED PREMIUM!
Read more",2024-09-10,1,the United States
524,iPhone 14 Plus,581.97,128,"The price on Amazon Iphone was much better than from the wireless company.  Of course, the wireless company gives a person 3 years to pay versus one year on the Amazon card.  However, I wish to pay it off in one year.  Amazon also gives a one year return policy on this unlocked phone.  Much better than the wireless company. I am completely happy with this purchase.
Read more",2023-08-09,5,the United States
525,iPhone 14 Plus,581.97,128,"I was told it's premium quality but it does have few scratches and the phone screen is not even.
Read more",2024-08-12,2,the United States
526,iPhone 14 Plus,581.97,128,"Works perfectly!!! Easy activation!!
Read more",2024-02-28,5,the United States
527,iPhone 14 Plus,581.97,128,"The media could not be loaded.
                



Todo bien pero no tiene espacio para nano SIM
Read more",2024-06-29,2,Mexico
528,iPhone 13 Pro Max,579.99,128,"This is the second phone I have bought thru Amazon and its great upgrade and when I need another I will definitely get it thru Amazon!
Read more",2024-08-09,5,the United States
529,iPhone 13 Pro Max,579.99,128,"Deben dinero a AT &T porfavor paguen/pay to AT&T please!!!!
Read more",2024-09-17,1,the United States
530,iPhone 13 Pro Max,579.99,128,"Its a nice size it shows well its loud i just love it.
Read more",2024-07-29,5,the United States
531,iPhone 13 Pro Max,579.99,128,"13 Pro Max i- phone is the new benchmark for a suitable cellphone for everyone… There is higher models at a higher price, but the 13 Pro Max is stopping place for most until you want to be an engineers yourself.
Read more",2024-06-29,5,the United States
532,iPhone 13 Pro Max,579.99,128,"Basically came in flawless condition . No issues .
Read more",2024-03-14,5,the United States
533,iPhone 13 Pro Max,579.99,128,"Bought the product, I was very skeptical at first but once I got it, everything is working perfectly. There’s very little scratches but not visible unless you get very close. Overall, it’s excellent.
Read more",2023-08-25,5,the United States
534,iPhone 13 Pro Max,579.99,128,"No es lo que esperaba me llegó totalmente bloqueado......No puede desbloquear su dispositivo hasta que haya pagado su plan de pagos. Si paga su dispositivo como parte de su factura mensual, espere hasta el inicio de su próximo período de facturación para desbloquearlo.¿Quieres liquidar tu dispositivo antes de tiempo? Asegúrese de que su número haya estado activo en el dispositivo durante al menos 60 días. Luego, inicie sesión en su cuenta para revisar y liquidar su plan de cuotas. Espere 48 horas después de realizar el pago final para enviar una nueva solicitud de desbloqueo.
Read more",2024-02-25,1,the United States
535,iPhone 13 Pro Max,579.99,128,"Screen went out (not cracked) which is a $300 fix.Attempted to get a hold of the seller but never got a response
Read more",2024-01-16,2,the United States
536,iPhone 15 Pro Max,994.63,256,"My wife have been contemplating getting a new iPhone because hers had reached the capacity on storage and the battery was not keeping a long charge. I think she had the iPhone 8. We ARE NOT a couple that splurge because finances dictate that we be humble. So when I was searching for a phone I was looking at the iPhone 11 or 12. But knowing the 15 was out and it got crazy praise I called our local Apple store for advice. The gentleman told me the 11 would be a huge upgrade from the 8 that she had. But he said with the 15 she would have all the latest technology AND she wouldn't have to upgrade for at least 4 yrs considering she had the 8 for 3 yrs and we bought that the end of 2020. So I took a deep breath, came to my saved items on prime and purchased this ""refurbished"" iPhone 15. I'm GenX. I came up when the Nokia, Sony Erickson, Motorola RAZR (the grey flat one) and Nextel we're wassup. So spending a G on a phone was a HARD NO for me. But this time I said EFF IT. This phone was brand new, works flawlessly, it's everything she ever wanted from her old phone. We're on Verizon but the phone came unlocked. It took a little long because the phone needed an Apple update but after an hour it was up and running. So if you're on the fence about getting this ""refurbished"" iPhone 15 Pro Max because of condition, functionality or network issues don't be. Our experience was great 💯.
Read more",2024-08-14,5,the United States
537,iPhone 15 Pro Max,994.63,256,"Heavily scratched on bezel and screen. Also some scratches on camera bezels. Battery condition only 84% of new with 233 cycles - thought at least it would be a new battery. Only included accessory is a cheap aftermarket USB-A cord (not even a C-type so useless with any of my chargers).
Read more",2024-09-05,1,the United States
538,iPhone 15 Pro Max,994.63,256,"I bought the refurbished iPhone 15 Pro Max on Amazon, and at first, I had some concerns because it had a 3.8-star rating. When I looked at the reviews, most of the complaints were about minor issues like small scratches or the charger not being original. However, I decided to go for it since it was a premium refurbished item, and some reviews mentioned that they had good experiences with battery conditions of 98% or higher, with only the occasional replaced part.I went ahead and ordered it, and it turned out to be one of the smartest purchases I’ve made. The iPhone arrived in perfect condition, with no scratches at all, and only 25 charge cycles, meaning the battery is practically at 100%. I connected it to Utool, and it gave me a score of 100, showing that all the parts are original. It feels like a brand-new phone, as if I just took it out of its original box. I would definitely buy another premium refurbished iPhone in the future.
Read more",2024-09-27,5,the United States
539,iPhone 15 Pro Max,994.63,256,"This phone was absolutely flawless minus one tiny micro scratch on the screen you can’t see without a flashlight. The battery was basically brand new at 100% with only 15 charge cycles. I had no trouble setting up the phone. It was basically like buying a brand new iPhone directly from Apple. I’ve had no trouble with the performance doing day-to-day operations like a doom scrolling on TikTok or watching videos on YouTube. I’ve seen some bad reviews when it comes to buying Amazon certified refurbished however, this was an excellent value for the money as the phone was basically brand new.
Read more",2024-09-06,5,the United States
540,iPhone 15 Pro Max,994.63,256,"I’m somewhat skeptical about pre-owned items, but after few weeks this phone is perfect. Looks brand new, no scratches, chips, dents, everything functions perfectly. It did not come an adapter(as expected), has a new charging cable that works, and arrived in an Amazon renewed box. The battery health is at 100%. The price is reasonable (less than a “new” phone.) I would not hesitate to buy again in the future.
Read more",2024-09-14,5,the United States
541,iPhone 15 Pro Max,994.63,256,"1tb blue 15 pro max - manufactured July 2023,  first used September 2023,  original battery,  63 cycle count, screen was replaced last December using genuine apple parts, small scuffs on the corners revealing the base metal. Not bad not great! I'll probably keep it unless I encounter performance issues.
Read more",2024-09-18,4,the United States
542,iPhone 15 Pro Max,994.63,256,"I bought a renewed iPhone from Amazon, but it was a frustrating experience. From the start, the phone constantly rebooted on its own. I took it to the Apple Store, and the Genius Bar ran a diagnosis. They told me the phone’s logic board was malfunctioning, which was a serious issue.Because of this, I had no choice but to return the phone. While I appreciate the option to buy renewed products, this one unfortunately didn’t meet expectations. I hope future customers have a better experience, but I can’t recommend this particular item.
Read more",2024-08-20,1,the United States
543,iPhone 15 Pro Max,994.63,256,"Got the 15 pro max as an upgrade from the 12 mini initial thoughts  are Amazing!!! 100% battery heath remaining and flawless looks brand new and performs as brand new as well.  The ""Premium"" rating  is the way to go. if you buy one you can save $200+ off the brand new price from Apple Very happy with it so far
Read more",2024-09-15,5,the United States
544,iPhone 13 Pro Max,669.0,512,"Upgraded my SE to the 13 Max and decided to buy refurb. The phone was flawless and I’ve been using it for a month now and works fine. Loving the larger screen and the camera takes nicer pics at night!
Read more",2024-04-01,5,the United States
545,iPhone 13 Pro Max,669.0,512,"There is non geniune battery warning. Is the battery broken?
Read more",2023-06-28,1,the United States
546,iPhone 13 Pro Max,669.0,512,"Perfect packaging
Read more",2023-07-01,5,the United States
547,iPhone 13 Pro Max,669.0,512,"Good working phone.But the charger nit work properly so I nave to used my old charger.I connected the phone to the charger was provided when I purchased the phone all nite and only charge half of the battery, when I used my magnetic charger charge the phone 100%.
Read more",2024-04-15,3,the United States
548,iPhone 13 Pro Max,669.0,512,"Its battery capacity started to drop after I used it for three months.
Read more",2023-06-07,3,the United States
549,iPhone 13 Pro Max,669.0,512,"Excelente celular. Parece nuevo. Ni un rasguño. Batería al 100%.
Read more",2024-04-11,5,Mexico
550,iPhone 13 Pro Max,669.0,512,"El teléfono llegó de otro color y una de las 3 cámaras no funcionaba
Read more",2023-09-23,1,Mexico
551,iPhone 15 Pro Max,992.19,256,"My wife have been contemplating getting a new iPhone because hers had reached the capacity on storage and the battery was not keeping a long charge. I think she had the iPhone 8. We ARE NOT a couple that splurge because finances dictate that we be humble. So when I was searching for a phone I was looking at the iPhone 11 or 12. But knowing the 15 was out and it got crazy praise I called our local Apple store for advice. The gentleman told me the 11 would be a huge upgrade from the 8 that she had. But he said with the 15 she would have all the latest technology AND she wouldn't have to upgrade for at least 4 yrs considering she had the 8 for 3 yrs and we bought that the end of 2020. So I took a deep breath, came to my saved items on prime and purchased this ""refurbished"" iPhone 15. I'm GenX. I came up when the Nokia, Sony Erickson, Motorola RAZR (the grey flat one) and Nextel we're wassup. So spending a G on a phone was a HARD NO for me. But this time I said EFF IT. This phone was brand new, works flawlessly, it's everything she ever wanted from her old phone. We're on Verizon but the phone came unlocked. It took a little long because the phone needed an Apple update but after an hour it was up and running. So if you're on the fence about getting this ""refurbished"" iPhone 15 Pro Max because of condition, functionality or network issues don't be. Our experience was great 💯.
Read more",2024-08-14,5,the United States
552,iPhone 15 Pro Max,992.19,256,"Heavily scratched on bezel and screen. Also some scratches on camera bezels. Battery condition only 84% of new with 233 cycles - thought at least it would be a new battery. Only included accessory is a cheap aftermarket USB-A cord (not even a C-type so useless with any of my chargers).
Read more",2024-09-05,1,the United States
553,iPhone 15 Pro Max,992.19,256,"I bought the refurbished iPhone 15 Pro Max on Amazon, and at first, I had some concerns because it had a 3.8-star rating. When I looked at the reviews, most of the complaints were about minor issues like small scratches or the charger not being original. However, I decided to go for it since it was a premium refurbished item, and some reviews mentioned that they had good experiences with battery conditions of 98% or higher, with only the occasional replaced part.I went ahead and ordered it, and it turned out to be one of the smartest purchases I’ve made. The iPhone arrived in perfect condition, with no scratches at all, and only 25 charge cycles, meaning the battery is practically at 100%. I connected it to Utool, and it gave me a score of 100, showing that all the parts are original. It feels like a brand-new phone, as if I just took it out of its original box. I would definitely buy another premium refurbished iPhone in the future.
Read more",2024-09-27,5,the United States
554,iPhone 15 Pro Max,992.19,256,"This phone was absolutely flawless minus one tiny micro scratch on the screen you can’t see without a flashlight. The battery was basically brand new at 100% with only 15 charge cycles. I had no trouble setting up the phone. It was basically like buying a brand new iPhone directly from Apple. I’ve had no trouble with the performance doing day-to-day operations like a doom scrolling on TikTok or watching videos on YouTube. I’ve seen some bad reviews when it comes to buying Amazon certified refurbished however, this was an excellent value for the money as the phone was basically brand new.
Read more",2024-09-06,5,the United States
555,iPhone 15 Pro Max,992.19,256,"I’m somewhat skeptical about pre-owned items, but after few weeks this phone is perfect. Looks brand new, no scratches, chips, dents, everything functions perfectly. It did not come an adapter(as expected), has a new charging cable that works, and arrived in an Amazon renewed box. The battery health is at 100%. The price is reasonable (less than a “new” phone.) I would not hesitate to buy again in the future.
Read more",2024-09-14,5,the United States
556,iPhone 15 Pro Max,992.19,256,"1tb blue 15 pro max - manufactured July 2023,  first used September 2023,  original battery,  63 cycle count, screen was replaced last December using genuine apple parts, small scuffs on the corners revealing the base metal. Not bad not great! I'll probably keep it unless I encounter performance issues.
Read more",2024-09-18,4,the United States
557,iPhone 15 Pro Max,992.19,256,"I bought a renewed iPhone from Amazon, but it was a frustrating experience. From the start, the phone constantly rebooted on its own. I took it to the Apple Store, and the Genius Bar ran a diagnosis. They told me the phone’s logic board was malfunctioning, which was a serious issue.Because of this, I had no choice but to return the phone. While I appreciate the option to buy renewed products, this one unfortunately didn’t meet expectations. I hope future customers have a better experience, but I can’t recommend this particular item.
Read more",2024-08-20,1,the United States
558,iPhone 15 Pro Max,992.19,256,"Got the 15 pro max as an upgrade from the 12 mini initial thoughts  are Amazing!!! 100% battery heath remaining and flawless looks brand new and performs as brand new as well.  The ""Premium"" rating  is the way to go. if you buy one you can save $200+ off the brand new price from Apple Very happy with it so far
Read more",2024-09-15,5,the United States
559,iPhone 14 Plus,599.97,128,"This phone came in perfect condition, there is nothing wrong with the phone, straight talk said it’s not compatible with the phone which is crazy but I’m changing my carrier because the phone is great.
Read more",2024-05-21,5,the United States
560,iPhone 14 Plus,599.97,128,"Great phone. Battery life is amazing
Read more",2024-04-18,5,the United States
561,iPhone 14 Plus,599.97,128,"This is my first and likely last time buying refurbished. The front facing camera didn’t work and would glitch and not take photos. My understanding in buying a refurbished device was that it underwent testing to ensure everything worked. As a busy mom with young children, having a good quality camera is an essential. I am understandably disappointed and in the process of returning this device.
Read more",2024-07-13,1,the United States
562,iPhone 14 Plus,599.97,128,"Me llegó un teléfono impecable, recomendable 100%
Read more",2024-03-24,5,the United States
563,iPhone 14 Plus,599.97,128,"It’s not compatible with my service the phone constantly dropping into sos for no reason at all worse phone I brought off of Amazon my phone company even restarted the ESIM I’m returning item soon
Read more",2024-08-09,1,the United States
564,iPhone 14 Plus,599.97,128,"Excelente producto en muy bienas condiciones
Read more",2024-06-30,5,Mexico
565,iPhone 13 Pro Max,605.0,128,"I ordered a refurbished phone in good condition and it exceeded my expectations! The phone is basically brand new with over 90% battery life and 1-2 extremely minor scratches that are covered by a case. The phone works fantastically and I highly recommend going this route to get a great phone. I'm happy I did!
Read more",2023-12-20,5,the United States
566,iPhone 13 Pro Max,605.0,128,"Stated that's its GSM unlocked but it's not phone locked to T-Mobile
Read more",2024-05-28,1,the United States
567,iPhone 13 Pro Max,605.0,128,"Super happy so far.  Looks new, and battery health is 100%
Read more",2024-02-19,5,the United States
568,iPhone 13 Pro Max,605.0,128,"Excellent
Read more",2024-04-05,5,the United States
569,iPhone 13 Pro Max,615.0,256,"It is what is they says . It complies as the description. It is a good 2nd hand iPhone. It’s like new.  I check everything especially battery life time capacity’s. It is good  👍 91% so over all the sellers did an excellent job. 10 star
Read more",2024-02-22,5,the United States
570,iPhone 13 Pro Max,615.0,256,"Una de las principales razones para adquirir un iPhone es su cámara, misma que vino cambiada, no es original y no tiene la calidad esperada. No pude hacer el cambio ya que soy de otro país.
Read more",2024-03-21,1,the United States
571,iPhone 13 Pro Max,615.0,256,"No scratches, battery was 96% health. Cant beat that. For the price. Its a obviously “renewed” phone but looks and works like new!! Couldn’t be happier.
Read more",2023-08-02,5,the United States
572,iPhone 13 Pro Max,615.0,256,"I believe it was stollen, I cannot change carriers because it says there is money owed on it.Don't get scammed.
Read more",2024-03-29,1,the United States
573,iPhone 13 Pro Max,615.0,256,"I received a phone that was blacklisted as lost/stolen. Phone was iCloud unlocked and it was for AT&T but the fact it was blacklisted and sold is the reason I gave it a one star.
Read more",2023-02-20,1,the United States
